,label,category,image_name,image_array
2533,computers_software,11,f9056410-f6ed-4acb-89de-c162e095cb7e,[0.827451   0.8        0.78431374 ... 0.2        0.28627452 0.40392157]
2534,music_films_books_games,7,064a7c77-046f-4abd-9a9f-fa98e4fb5958,[0.00392157 0.         0.         ... 0.         0.00784314 0.01960784]
2535,music_films_books_games,7,361bd50b-a913-4718-87ad-6ee92319d13c,[0. 0. 0. ... 0. 0. 0.]
2536,music_films_books_games,7,648e0a04-6bad-4ff4-a6e5-cbaca1b92651,[0. 0. 0. ... 0. 0. 0.]
2537,health_beauty,4,59db3f7a-b799-469c-951e-d0c0941c0f92,[0. 0. 0. ... 0. 0. 0.]
2538,baby_kids_stuff,6,b47f55ec-2f87-4a96-8fa7-fcab3428eaf5,[0.         0.         0.         ... 0.00784314 0.01960784 0.01960784]
2539,sports_leisure_travel,0,02fd62fd-97d6-43d2-9ecb-5e2655f28311,[0. 0. 0. ... 0. 0. 0.]
2540,home_garden,1,facadacc-7d0d-4a49-918e-bfb1cce6eb59,[0.00392157 0.         0.         ... 0.00784314 0.         0.        ]
2541,home_garden,1,6efca788-424d-44a3-9cfc-7027649d10d3,[0.         0.         0.03137255 ... 0.         0.         0.        ]
2542,computers_software,11,342a7f07-ccd0-4cc2-9432-fca415dec422,[0.         0.         0.         ... 0.00784314 0.01568628 0.01568628]
2543,computers_software,11,b7cabc2e-cdbc-4914-9f7b-10ec67836982,[0. 0. 0. ... 0. 0. 0.]
2544,diy_tools_materials,3,2213f730-d25f-44f3-a004-9961b5087be5,[0.         0.         0.         ... 0.01568628 0.01568628 0.00784314]
2545,appliances,5,3d2fb175-0ce6-4ba5-83d2-b61757d98238,[0. 0. 0. ... 0. 0. 0.]
2546,sports_leisure_travel,0,1340c754-7906-48eb-8613-293dab3c00f8,[0. 0. 0. ... 0. 0. 0.]
2547,baby_kids_stuff,6,ceb0c44b-6995-475c-8283-88d435f8c945,[0.         0.         0.         ... 0.         0.01568628 0.01568628]
2548,computers_software,11,213b1062-6d78-4bb3-ac64-727f0d994e5b,[0.80784315 0.84313726 0.79607844 ... 0.84705883 0.84313726 0.8392157 ]
2549,other_goods,8,e780c927-f9a5-4d93-8bcb-779b69445d69,[0. 0. 0. ... 0. 0. 0.]
2550,health_beauty,4,b1e0b222-79a2-4243-b600-b767d17f0e47,[0.01176471 0.00392157 0.         ... 0.         0.         0.        ]
2551,health_beauty,4,7bfdbff1-ef71-4f1d-a93f-2c5a1b130f57,[0. 0. 0. ... 0. 0. 0.]
2552,computers_software,11,f2554f48-d305-4af2-93ec-8dbe1c360c6a,[0. 0. 0. ... 0. 0. 0.]
2553,diy_tools_materials,3,95b4028e-240b-4757-a86c-b8e0dc68e0b4,[0.         0.         0.         ... 0.         0.         0.00392157]
2554,appliances,5,0008b7ed-ffca-44a3-93c4-0b82592f5f29,[0. 0. 0. ... 0. 0. 0.]
2555,home_garden,1,591f63c1-406d-4096-a20b-b6cf2fb2e5c9,[0. 0. 0. ... 0. 0. 0.]
2556,home_garden,1,01fdcd7b-9352-46ae-a07b-4ae8b94c0435,[0. 0. 0. ... 0. 0. 0.]
2557,diy_tools_materials,3,c2da28da-3991-434a-99ad-d06db606706b,[0. 0. 0. ... 0. 0. 0.]
2558,sports_leisure_travel,0,637e6a16-cba2-4934-9479-ee4ca59166b7,[0. 0. 0. ... 0. 0. 0.]
2559,other_goods,8,f84d314b-ddef-41fa-a89a-8a3ed36d2f97,[0.         0.         0.         ... 0.00784314 0.         0.        ]
2560,other_goods,8,a2aaef2c-0bb4-4bce-aebb-ed0391d7449c,[0.00392157 0.00392157 0.00392157 ... 0.         0.         0.        ]
2561,computers_software,11,d38ef97d-063d-4d68-a425-548e7530540a,[0.         0.         0.         ... 0.         0.00784314 0.00784314]
2562,phones_mobile_phones_telecoms,12,ae22065d-65a0-44b5-96c2-a2d665d1fede,[0. 0. 0. ... 0. 0. 0.]
2563,home_garden,1,12dc1022-b6b9-42e1-a0d5-b7cd18033850,[1.         0.99215686 1.         ... 1.         0.98039216 0.9843137 ]
2564,other_goods,8,4c2b9148-982d-45b2-bf43-71aa20e9c465,[0.03921569 0.03137255 0.01568628 ... 0.         0.         0.        ]
2565,home_garden,1,366b85a5-7774-4679-8871-cfdf954187e0,[0.01176471 0.00392157 0.         ... 0.         0.         0.        ]
2566,baby_kids_stuff,6,c6d57e42-8b20-4b5d-b370-5dcdf530d7c5,[0.00392157 0.         0.         ... 0.01568628 0.00784314 0.        ]
2567,diy_tools_materials,3,27c66635-20dc-4f6f-bd48-24823deb6ece,[1.         1.         1.         ... 0.99215686 0.99215686 0.99215686]
2568,music_films_books_games,7,725f34e3-2dc8-407b-99ea-d620885535e4,[0.00392157 0.00392157 0.00392157 ... 0.00784314 0.01568628 0.01568628]
2569,phones_mobile_phones_telecoms,12,3a828122-7e7f-4a89-8706-1fea308d4568,[0.00392157 0.00392157 0.00392157 ... 0.         0.         0.        ]
2570,health_beauty,4,a2010c27-6e82-4c55-afb9-f1cd19af2cea,[0. 0. 0. ... 0. 0. 0.]
2571,office_furniture_equipment,2,5ecdb956-f477-41e2-9402-fe7311a04f8e,[0.00392157 0.         0.         ... 0.00784314 0.         0.        ]
2572,diy_tools_materials,3,30a2178a-7166-4a9f-a078-db5500a73d9a,[0.01568628 0.01568628 0.01176471 ... 0.         0.         0.        ]
2573,phones_mobile_phones_telecoms,12,33ede417-c5af-4458-9f85-983875061043,[0. 0. 0. ... 0. 0. 0.]
2574,music_films_books_games,7,51c4cc36-e598-41bc-bbc9-55dc8f8ff37c,[0. 0. 0. ... 0. 0. 0.]
2575,appliances,5,e3ca9eed-6103-4475-87f3-d13ce315f628,[0.00784314 0.00784314 0.00784314 ... 0.00784314 0.00784314 0.00784314]
2576,appliances,5,91694806-b2dd-4746-a0f4-20dbd9333ef2,[0. 0. 0. ... 0. 0. 0.]
2577,sports_leisure_travel,0,5f8c9bd3-0ce2-4009-a08d-40f68f73b5de,[0. 0. 0. ... 0. 0. 0.]
2578,office_furniture_equipment,2,12d4810d-40cc-44b6-ab42-bf27cd3943a7,[0.         0.         0.         ... 0.         0.01960784 0.04313726]
2579,other_goods,8,5e3b6ca8-684a-4742-a878-e7e504cd3da6,[0. 0. 0. ... 0. 0. 0.]
2580,phones_mobile_phones_telecoms,12,00d73b64-a2dc-4bb8-89fa-c143d0dec9ac,[0.02745098 0.02352941 0.00392157 ... 0.         0.         0.        ]
2581,home_garden,1,feac756e-84fc-4ff4-ae89-10c6b8bb8c97,[0.         0.         0.         ... 0.00784314 0.00784314 0.00784314]
2582,appliances,5,170a6296-f3bb-4e67-93b8-43c5715d19f4,[0. 0. 0. ... 0. 0. 0.]
2583,appliances,5,7035b7ac-eee7-4452-ae7b-6f1bf515f7aa,[1.         1.         1.         ... 1.         0.99607843 1.        ]
2584,phones_mobile_phones_telecoms,12,8f70fcca-cf82-462b-b51e-ff94667bf378,[0.00392157 0.00392157 0.         ... 0.         0.         0.        ]
2585,office_furniture_equipment,2,3d194a19-30e7-4317-b6a3-6e23f015f389,[0. 0. 0. ... 0. 0. 0.]
2586,music_films_books_games,7,6746ca2a-d4c0-42cd-98d6-60b4ca19ed88,[0. 0. 0. ... 0. 0. 0.]
2587,other_goods,8,fbef5b80-9fbd-4d56-ba57-bb1c8f0d87a6,[0. 0. 0. ... 0. 0. 0.]
2588,phones_mobile_phones_telecoms,12,c0137da6-2632-4935-a7a0-875534e45cdd,[0. 0. 0. ... 0. 0. 0.]
2589,health_beauty,4,0c96945c-eb3f-4b94-ac3d-86f5666710a7,[0. 0. 0. ... 0. 0. 0.]
2590,computers_software,11,54d6ba5e-3783-4604-9ef6-2cffdd673d61,[0. 0. 0. ... 0. 0. 0.]
2591,music_films_books_games,7,9c1eb0d8-0061-4ea0-9080-cc12eaff342a,[0.         0.         0.         ... 0.00784314 0.01568628 0.01568628]
2592,clothes_footwear_accessories,9,0dfc594e-5e82-4977-8048-12a70dda8444,[0.01568628 0.01568628 0.01568628 ... 0.         0.         0.        ]
2593,music_films_books_games,7,9eaf6ce1-aa30-4496-8c4c-90adaecf0a25,[0.         0.         0.         ... 0.01568628 0.01568628 0.01568628]
2594,clothes_footwear_accessories,9,207d0e47-777c-40d5-917f-7aad4ef9f578,[0.         0.         0.         ... 0.00784314 0.         0.        ]
2595,health_beauty,4,83390da9-b2b9-4d4f-a69c-9434e7b43bee,[0. 0. 0. ... 0. 0. 0.]
2596,computers_software,11,00b1bb0e-056a-491e-be6b-d60b92b59dea,[0.         0.         0.01176471 ... 0.01568628 0.         0.        ]
2597,sports_leisure_travel,0,7311e7dc-9c4c-4adc-93e3-289ec08996ba,[0.         0.         0.         ... 0.00784314 0.00784314 0.00784314]
2598,home_garden,1,698870d7-8bed-474a-879b-61d8338359fd,[0.         0.         0.         ... 0.00784314 0.01960784 0.02745098]
2599,video_games_consoles,10,e2b6267d-2ed6-4ec1-939c-2f11714d7e7b,[0.         0.         0.         ... 0.00784314 0.00784314 0.00784314]
2600,music_films_books_games,7,43545036-c9e1-420c-9c78-c6dfaefbfad5,[0.02745098 0.02352941 0.02352941 ... 0.         0.         0.        ]
2601,health_beauty,4,7ade90f1-ecf8-4e5f-8bee-e895925a9cb7,[0. 0. 0. ... 0. 0. 0.]
2602,diy_tools_materials,3,be9cf37d-b3c2-40d9-ae1e-7e0ad31d8384,[0. 0. 0. ... 0. 0. 0.]
2603,computers_software,11,7ad95857-bb29-4f9e-889d-e421ba6c9260,[0. 0. 0. ... 0. 0. 0.]
2604,video_games_consoles,10,6245c492-e40d-401b-a3b6-11dc6c72d19c,[0.02352941 0.01176471 0.65882355 ... 0.         0.01568628 0.02745098]
2605,health_beauty,4,62820925-1c5f-4ba7-8804-c508e3b356db,[0.01176471 0.00392157 0.         ... 0.         0.         0.        ]
2606,video_games_consoles,10,9f054d2b-920f-4c4e-91fa-8aceb9a04c03,[0.07843138 0.03921569 0.01176471 ... 0.01568628 0.03921569 0.03529412]
2607,clothes_footwear_accessories,9,02a10bbb-900a-4c10-8048-2eeff931d4de,[0.         0.         0.         ... 0.         0.00784314 0.00784314]
2608,other_goods,8,6e27c045-d139-403a-8cc1-0e9bf50453b9,[0. 0. 0. ... 0. 0. 0.]
2609,home_garden,1,41d854b9-7bcd-4a09-bb43-ad9bad9ab3d2,[0.         0.         0.         ... 0.         0.         0.00784314]
2610,health_beauty,4,fccfbe88-9c00-4202-8da4-26d04781bbec,[0. 0. 0. ... 0. 0. 0.]
2611,home_garden,1,8da6a092-8ef2-49b2-a9c0-23d89aa5a86f,[0. 0. 0. ... 0. 0. 0.]
2612,clothes_footwear_accessories,9,e889a404-1efb-44e3-82e0-1170a3da8cf8,[0. 0. 0. ... 0. 0. 0.]
2613,other_goods,8,82e162c8-356e-44cf-84b0-222a4aa32f71,[0.98039216 0.9843137  0.9882353  ... 1.         0.99215686 0.98039216]
2614,phones_mobile_phones_telecoms,12,9e5f347f-c1bc-48da-9559-22f45be3c866,[0. 0. 0. ... 0. 0. 0.]
2615,appliances,5,aa6ad038-9475-44fd-b383-f0cf6670bbfe,[0.         0.         0.         ... 0.01568628 0.00784314 0.        ]
2616,home_garden,1,8dc640c9-aae5-42f4-9549-59f56e0f9ce1,[0.01568628 0.01176471 0.01176471 ... 0.01960784 0.01568628 0.01568628]
2617,diy_tools_materials,3,2e4ac960-afe5-4153-9462-50ba5c874bc8,[0. 0. 0. ... 0. 0. 0.]
2618,computers_software,11,2f991009-42f4-417c-983e-0c98509ef93e,[0. 0. 0. ... 0. 0. 0.]
2619,health_beauty,4,fa5fa3fe-fa0a-45d2-839f-7f0bf8b79237,[0. 0. 0. ... 0. 0. 0.]
2620,sports_leisure_travel,0,7aeeccba-77da-46a7-ae5a-10761f0020d9,[0.9843137  0.95686275 1.         ... 0.99215686 0.96862745 1.        ]
2621,appliances,5,a0e78c20-4404-4ab5-bcd0-580d4af68ac8,[0.         0.         0.         ... 0.00784314 0.00784314 0.00784314]
2622,appliances,5,1b90fc0e-ca22-41fb-ad3b-2945772dfe1e,[0.         0.         0.         ... 0.         0.00784314 0.00784314]
2623,appliances,5,9bd49dc0-34fe-4ac9-838d-82a17ba19f06,[0. 0. 0. ... 0. 0. 0.]
2624,music_films_books_games,7,823b7f89-346e-44b4-9246-2920f56e85a5,[0.         0.         0.         ... 0.01568628 0.01568628 0.00784314]
2625,computers_software,11,896c2e96-deb2-4b39-9422-330e17f37c32,[0.01176471 0.01176471 0.00392157 ... 0.00784314 0.         0.        ]
2626,computers_software,11,27a42135-026b-4360-b08b-8fea1272c912,[0.         0.         0.         ... 0.00784314 0.00784314 0.00784314]
2627,video_games_consoles,10,12cd44da-a8bf-414a-baf0-c45fe2865c16,[0.         0.         0.         ... 0.00784314 0.00784314 0.00784314]
2628,phones_mobile_phones_telecoms,12,18c88991-5b4f-4571-81cc-96ab0873792e,[0.01176471 0.01568628 1.         ... 0.01568628 0.         0.        ]
2629,phones_mobile_phones_telecoms,12,6f43a377-bd7e-46cb-a30f-db93a72ee9b6,[0.00392157 0.00392157 0.00392157 ... 0.         0.         0.        ]
2630,home_garden,1,3ea55393-acfd-4ec1-bc59-6f2a6acc8fc3,[0.03137255 0.02745098 0.01176471 ... 0.00784314 0.00784314 0.00784314]
2631,video_games_consoles,10,4b0acfbf-32de-4bba-8486-621c83fa8f63,[0. 0. 0. ... 0. 0. 0.]
2632,office_furniture_equipment,2,0ef8fdd6-9395-475b-8962-04eb6145c11d,[0. 0. 0. ... 0. 0. 0.]
2633,phones_mobile_phones_telecoms,12,f4aea211-640b-4c3a-8983-a55674a297ea,[1. 1. 1. ... 1. 1. 1.]
2634,other_goods,8,c4b462a2-771f-4a35-8cd7-7b6d44e15cda,[0. 0. 0. ... 0. 0. 0.]
2635,video_games_consoles,10,7b648eb8-e480-440b-ae01-c0dd630fe681,[0.         0.         0.         ... 0.01960784 0.01960784 0.01960784]
2636,office_furniture_equipment,2,c8088559-2df2-4d90-9877-459036762a0a,[0. 0. 0. ... 0. 0. 0.]
2637,computers_software,11,bdd149f0-8fe4-484c-9998-b9fb59c891c0,[0. 0. 0. ... 0. 0. 0.]
2638,video_games_consoles,10,130d7121-5bcf-43b1-917d-038793845d2f,[1.         0.99607843 1.         ... 1.         0.99215686 1.        ]
2639,home_garden,1,fa08b12f-165e-4dc7-8839-b0feb2999a98,[0.99607843 0.99215686 0.99607843 ... 1.         0.98039216 0.9843137 ]
2640,home_garden,1,793608b3-4348-4f95-aab5-0992cbc2e9f2,[0.00392157 0.00392157 0.         ... 0.         0.         0.        ]
2641,computers_software,11,0b513120-cee2-4c9f-9a54-f932908da149,[0. 0. 0. ... 0. 0. 0.]
2642,music_films_books_games,7,ed598b45-eba5-4f5e-bb81-9dd43cb4de9e,[0.         0.         0.         ... 0.00784314 0.01568628 0.01568628]
2643,health_beauty,4,f6cf03cf-0c9a-4d94-a58a-722c8bcb0535,[0.         0.         0.         ... 0.00784314 0.00784314 0.        ]
2644,office_furniture_equipment,2,eed91a1e-15d8-453e-bbfe-b62d04e263d4,[0.01176471 0.00392157 0.         ... 0.01960784 0.00784314 0.        ]
2645,sports_leisure_travel,0,35ecf4b2-3e6d-4e3d-8de4-6996314e68ee,[0.         0.         0.         ... 0.00784314 0.01568628 0.01568628]
2646,home_garden,1,2450d97c-a1c7-4f72-bcfb-5fca9c80f397,[0. 0. 0. ... 0. 0. 0.]
2647,health_beauty,4,847b3102-c6e5-43e7-999e-e049827a2c57,[0.01176471 0.00392157 0.         ... 0.         0.         0.        ]
2648,home_garden,1,a32925f6-4528-475a-b06f-ccf6a5a34478,[0.01176471 0.01176471 0.01176471 ... 0.         0.         0.        ]
2649,sports_leisure_travel,0,73f3b54d-f0a7-4bbf-ba28-def16faa7aab,[0. 0. 0. ... 0. 0. 0.]
2650,other_goods,8,bc112a56-e656-4464-bf71-a506e35c9116,[0.93333334 1.         0.9843137  ... 0.56078434 0.47058824 0.42352942]
2651,other_goods,8,84792078-6a3a-4c46-a76e-43a503b25e9d,[1.         0.9882353  1.         ... 1.         0.9882353  0.99215686]
2652,clothes_footwear_accessories,9,d41e69ac-1841-467e-ad86-fafc28f61ce3,[0. 0. 0. ... 0. 0. 0.]
2653,computers_software,11,2f75ba0e-2158-4818-b25c-e08d741209d9,[0.         0.         0.         ... 0.00784314 0.00784314 0.00784314]
2654,other_goods,8,9019ba81-bf36-45c6-85fb-605607fbacde,[0.         0.         0.         ... 0.01568628 0.01568628 0.01568628]
2655,office_furniture_equipment,2,a79939ef-a88a-49a9-a517-4e17654d1614,[0. 0. 0. ... 0. 0. 0.]
2656,phones_mobile_phones_telecoms,12,0ff8c75f-8592-4c79-8b23-df6d22b6adf9,[0.00392157 0.00392157 0.01176471 ... 0.         0.00784314 0.00784314]
2657,music_films_books_games,7,6f43df48-5aed-458a-b2e0-f61dc818dc46,[0.02352941 0.01568628 0.01568628 ... 0.01568628 0.         0.        ]
2658,office_furniture_equipment,2,91e6c5d5-b01a-404d-abec-8b262ea0a0bf,[0. 0. 0. ... 0. 0. 0.]
2659,music_films_books_games,7,ca7488e7-5cd2-4aa1-a1e2-90f3eadfc9b3,[0. 0. 0. ... 0. 0. 0.]
2660,health_beauty,4,59503942-6f87-4863-abbd-6b62c4bad36c,[0. 0. 0. ... 0. 0. 0.]
2661,health_beauty,4,50ecd39a-8711-40e7-a522-6c22e5cb2fdf,[0. 0. 0. ... 0. 0. 0.]
2662,computers_software,11,2d29cf8d-54f8-4c10-a82b-552a5e18e9fa,[0. 0. 0. ... 0. 0. 0.]
2663,diy_tools_materials,3,eb85eef2-c01b-460f-9e56-2f0474c1e9c4,[0. 0. 0. ... 0. 0. 0.]
2664,diy_tools_materials,3,6a129236-2553-4862-9fe6-4b2be738478b,[0. 0. 0. ... 0. 0. 0.]
2665,home_garden,1,c46416d0-0099-4bbe-b222-e6b69a5ff739,[0. 0. 0. ... 0. 0. 0.]
2666,appliances,5,b076849a-3d17-469e-9e06-ea8ccd6d3a74,[0. 0. 0. ... 0. 0. 0.]
2667,music_films_books_games,7,210f32cf-8ed3-4f6c-83e9-8028d18b5f1d,[0.01176471 0.00392157 0.         ... 0.01568628 0.01568628 0.00784314]
2668,appliances,5,adf611ff-367d-461c-93c1-f3485b1f25d6,[0.01176471 0.00392157 0.         ... 0.         0.         0.        ]
2669,sports_leisure_travel,0,197eb279-bc86-45ff-b1e1-084a31e77c02,[0.01176471 0.00392157 0.         ... 0.         0.         0.        ]
2670,other_goods,8,c0a65f28-6473-413b-9978-7a8f189da32d,[0. 0. 0. ... 0. 0. 0.]
2671,music_films_books_games,7,24f96569-3f89-47a4-a487-f9b3640cf182,[0.00392157 0.00392157 0.00392157 ... 0.01960784 0.         0.        ]
2672,office_furniture_equipment,2,8b9c1858-c0fd-4a16-88c1-e20c4761cd30,[0. 0. 0. ... 0. 0. 0.]
2673,health_beauty,4,31390cd5-3624-429d-b8a3-57b8ca6bcd85,[0.03921569 0.03137255 0.01568628 ... 0.         0.         0.        ]
2674,clothes_footwear_accessories,9,b7c9bdea-1c27-4af5-b3cf-eeb4f6a73010,[1. 1. 1. ... 1. 1. 1.]
2675,health_beauty,4,9a4987b4-a67f-4cc7-a333-472441ea62dc,[0.00392157 0.00392157 0.         ... 0.         0.         0.        ]
2676,office_furniture_equipment,2,ccc87188-431e-4116-9079-155272339721,[0.01568628 0.01176471 0.00392157 ... 0.00784314 0.         0.        ]
2677,appliances,5,18a730c8-6022-45ef-be4e-9c0e45b2fc26,[0. 0. 0. ... 0. 0. 0.]
2678,diy_tools_materials,3,bbbdf156-06b5-40a7-972a-bffa66ce27b3,[0.00392157 0.00392157 0.00392157 ... 0.01568628 0.01568628 0.01568628]
2679,computers_software,11,6f334239-e2cb-4482-96ff-eb273edae864,[0. 0. 0. ... 0. 0. 0.]
2680,phones_mobile_phones_telecoms,12,2daa6fc9-fea5-4c16-958a-c49cbfef9919,[0. 0. 0. ... 0. 0. 0.]
2681,appliances,5,97068a55-8d9f-4749-b4e5-5734b56d5dab,[0.01176471 0.01176471 0.00392157 ... 0.         0.         0.        ]
2682,appliances,5,f0613d9f-b8b6-4e69-9ffb-807cdd43ad3a,[0. 0. 0. ... 0. 0. 0.]
2683,home_garden,1,97b98639-36a6-4b4f-8e69-ae1ce5138b07,[0. 0. 0. ... 0. 0. 0.]
2684,music_films_books_games,7,33417e71-86af-40b1-852e-7c5e28b6224c,[0.09803922 0.05490196 0.         ... 0.03529412 0.04313726 0.04705882]
2685,computers_software,11,4db76612-38a1-4016-af7c-c107221495a6,[0.8156863  0.92156863 0.9019608  ... 0.6666667  0.6666667  0.5529412 ]
2686,sports_leisure_travel,0,231c1680-0734-4369-bc0d-9b755ae01cf9,[0.01176471 0.01176471 0.01176471 ... 0.         0.         0.        ]
2687,home_garden,1,9d73da9e-0fc1-4fb7-8dc1-15b60f778157,[0.         0.         0.00392157 ... 0.01568628 0.         0.        ]
2688,office_furniture_equipment,2,f183f10f-5f48-4073-ab1f-c961611ce056,[0. 0. 0. ... 0. 0. 0.]
2689,health_beauty,4,97aaf417-3cb4-4cca-8ccb-5a0e6d29c2be,[0.         0.         0.         ... 0.00784314 0.03529412 0.04313726]
2690,home_garden,1,43e88a3a-24bd-41e8-9fab-53e8cd73671b,[0.         0.         0.         ... 0.01960784 0.         0.        ]
2691,diy_tools_materials,3,610a586a-c80a-4f34-859d-eccb432a2153,[0. 0. 0. ... 0. 0. 0.]
2692,computers_software,11,e3e91a27-48d5-4c20-91eb-1e0156aa0cf3,[0. 0. 0. ... 0. 0. 0.]
2693,office_furniture_equipment,2,1418071b-cd22-4462-89b1-97402d4327fc,[0.79607844 0.84313726 0.8352941  ... 0.         0.         0.        ]
2694,health_beauty,4,6e7fa2c4-7527-4fc1-831a-1ff45d3f2799,[0. 0. 0. ... 0. 0. 0.]
2695,appliances,5,726eddd7-073c-4858-9aaa-9eb766e16af0,[0.01176471 0.00392157 0.00392157 ... 0.00784314 0.00784314 0.00784314]
2696,sports_leisure_travel,0,62d04ab9-ee04-47c6-bc59-430d6064346c,[0.00392157 0.00392157 0.00392157 ... 0.         0.         0.        ]
2697,office_furniture_equipment,2,6c59d850-ddbf-4ebd-9810-d57e941be56a,[0.02352941 0.02352941 0.02352941 ... 0.         0.         0.        ]
2698,music_films_books_games,7,e2e20a79-b7f8-4a54-b72d-798565b6fa80,[0.         0.         0.         ... 0.05490196 0.1254902  0.15294118]
2699,music_films_books_games,7,42c0ce60-6a5e-417b-9ff0-6c0766e278de,[0.03921569 0.03921569 0.03921569 ... 0.01960784 0.01960784 0.01960784]
2700,clothes_footwear_accessories,9,85bff405-55f7-49bc-9c61-9dc38cb26813,[0.00392157 0.00392157 0.00392157 ... 0.01568628 0.01568628 0.01568628]
2701,home_garden,1,c071fa96-e4dc-48b8-8e90-10649d0740c2,[0. 0. 0. ... 0. 0. 0.]
2702,other_goods,8,8a2e2e58-1fe6-4057-a569-67671a2e4daa,[0.         0.         0.         ... 0.00784314 0.00784314 0.00784314]
2703,home_garden,1,50e677ae-6dba-44e4-b468-c80c6a05c423,[0.02745098 0.03137255 0.01568628 ... 0.03921569 0.05882353 0.05490196]
2704,office_furniture_equipment,2,5072717b-e4d6-4cb4-a430-5f8dee4459a0,[0. 0. 0. ... 0. 0. 0.]
2705,office_furniture_equipment,2,1d1db23a-e201-4836-8db4-503c4630b4c9,[0.01568628 0.02352941 0.03529412 ... 0.         0.         0.        ]
2706,phones_mobile_phones_telecoms,12,a84ad28c-62ee-4242-b905-03eb2b828d90,[0.         0.         0.         ... 0.00784314 0.00784314 0.00784314]
2707,baby_kids_stuff,6,bf900beb-bc30-467d-9072-9f0f16e4ab73,[0. 0. 0. ... 0. 0. 0.]
2708,music_films_books_games,7,5a641aa9-a175-4f48-a096-842d9d4c36dc,[0. 0. 0. ... 0. 0. 0.]
2709,computers_software,11,d06c24b1-e517-468a-ac6c-373312a7e431,[0.00392157 0.00392157 0.00392157 ... 0.         0.         0.        ]
2710,sports_leisure_travel,0,08135bd8-726a-48f0-9dbe-7e923883fd5d,[0. 0. 0. ... 0. 0. 0.]
2711,video_games_consoles,10,4bb3b908-2d4e-4172-b029-3eac1cc2d4c6,[0. 0. 0. ... 0. 0. 0.]
2712,home_garden,1,c59885ca-e124-4f26-a94b-dfbe3f267fc9,[0. 0. 0. ... 0. 0. 0.]
2713,video_games_consoles,10,8b648fee-bce6-4c02-9ec4-3c32914727fd,[0.00392157 0.00392157 0.00392157 ... 0.         0.         0.        ]
2714,health_beauty,4,d04cf4af-9a12-49d4-a13f-3ececedb5b2d,[0.00392157 0.00392157 0.00392157 ... 0.         0.         0.        ]
2715,home_garden,1,e4a5ff72-9a63-499b-9b3b-52e7aea88c71,[0.00392157 0.00392157 0.00392157 ... 0.00784314 0.00784314 0.00784314]
2716,other_goods,8,d7c55a4a-4495-45ab-97bb-65d4c53f54b3,[0.         0.         0.         ... 0.00784314 0.00784314 0.        ]
2717,video_games_consoles,10,efc0fc96-be48-4155-a1a6-8fffb1feaf83,[0.00392157 0.00392157 0.00392157 ... 0.         0.         0.        ]
